Player Id,Name,Birth Year,Age,Team,Position,year,Weekly Salary,Base Salary,ADJ Salary,Apps,Min,G,NPG,A,xG,NPxG,xA,xGChain,xGBuildup,xG90,NPxG90,xA90,xG90+xA90,NPxG90+xA90,xGChain90,xGBuildup90,SpG,KeyP,Drb_Off,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_Def,Blocks,AvgP,PS%,Age Lev
137512,Adam Masina,1994,25,Watford,Defender,2019,28077.0,1460000.0,1615343.0,26.0,1818.0,1.0,1.0,0.0,0.85,0.85,0.42,2.98,2.15,0.04,0.04,0.02,0.06,0.06,0.15,0.11,0.5769230769230769,0.4230769230769231,0.3461538461538461,0.4615384615384615,0.0769230769230769,0.4615384615384615,0.6153846153846154,66.56538461538462,1.4615384615384617,1.0769230769230769,1.0,0.1923076923076923,2.269230769230769,0.8846153846153846,0.4615384615384615,26.807692307692307,63.271162123385935,25
74606,Kevin Long,1990,29,Burnley,Defender,2019,23077.0,1200000.0,1327679.0,8.0,560.0,0.0,0.0,0.0,0.11,0.11,0.0,0.85,0.76,0.02,0.02,0.0,0.02,0.02,0.14,0.12,0.25,0.0,0.125,0.75,0.0,0.0,0.125,66.53750000000001,0.875,0.5,1.125,0.5,3.75,0.625,0.875,25.0,74.0,29
69346,Gylfi Sigurdsson,1990,29,Everton,Midfielder,2019,100000.0,5200000.0,5753276.0,35.0,2580.0,2.0,1.0,3.0,4.02,3.26,4.01,11.05,7.52,0.14,0.11,0.14,0.28,0.25,0.39,0.26,1.3142857142857145,1.457142857142857,0.4571428571428571,0.6571428571428571,0.0571428571428571,0.7428571428571429,1.1714285714285717,66.53714285714287,1.4285714285714286,1.0571428571428572,0.9714285714285714,0.0,0.4285714285714285,1.457142857142857,0.1142857142857142,29.11428571428572,83.41511285574093,29
71824,Pascal Gross,1991,28,Brighton,Midfielder,2019,50000.0,2600000.0,2876638.0,29.0,1812.0,2.0,2.0,4.0,1.46,1.46,5.95,8.31,6.02,0.07,0.07,0.3,0.37,0.37,0.41,0.3,1.0,2.034482758620689,0.2068965517241379,0.4482758620689655,0.2758620689655172,0.6896551724137931,1.206896551724138,66.50689655172414,1.2413793103448276,0.3103448275862069,0.7931034482758621,0.0,0.2413793103448276,0.8620689655172413,0.1034482758620689,31.0,79.53281423804228,28
367185,Bukayo Saka,2002,17,Arsenal,Midfielder,2019,10000.0,520000.0,575328.0,26.0,1769.0,1.0,1.0,5.0,1.14,1.14,3.68,7.81,5.02,0.06,0.06,0.19,0.25,0.25,0.4,0.26,0.5,0.8076923076923077,1.2307692307692308,1.0769230769230769,0.3846153846153846,0.8461538461538461,1.6153846153846154,66.50384615384615,1.3846153846153846,0.4615384615384615,0.8461538461538461,0.2692307692307692,0.4230769230769231,0.6923076923076923,0.1153846153846153,25.96153846153846,81.48148148148148,<21
77429,Davy Propper,1992,27,Brighton,Midfielder,2019,45000.0,2340000.0,2588974.0,35.0,2826.0,1.0,1.0,2.0,1.87,1.87,2.98,11.89,8.67,0.06,0.06,0.09,0.15,0.15,0.38,0.28,0.8285714285714286,0.8285714285714286,1.3142857142857145,0.5142857142857142,0.0,0.6857142857142857,1.7428571428571429,66.49714285714285,1.8285714285714283,1.0857142857142856,0.8857142857142857,0.0,0.9428571428571428,1.457142857142857,0.2285714285714285,50.97142857142857,84.19282511210763,27
24238,Dale Stephens,1989,30,Brighton,Midfielder,2019,30000.0,1560000.0,1725983.0,33.0,2528.0,0.0,0.0,1.0,0.44,0.44,1.25,7.19,6.24,0.02,0.02,0.04,0.06,0.06,0.26,0.22,0.5757575757575758,0.6060606060606061,0.303030303030303,0.1818181818181818,0.0,0.3939393939393939,0.5757575757575758,66.49090909090908,2.212121212121212,1.7575757575757576,1.2727272727272727,0.0303030303030303,1.181818181818182,1.5151515151515151,0.3333333333333333,50.75757575757576,85.73134328358208,30
24148,Erik Pieters,1988,31,Burnley,Defender,2019,48077.0,2500000.0,2765998.0,24.0,1880.0,0.0,0.0,4.0,0.45,0.45,2.7,5.0,2.33,0.02,0.02,0.13,0.15,0.15,0.24,0.11,0.5833333333333334,0.75,0.1666666666666666,0.8333333333333334,0.0,0.25,1.0,66.48333333333333,2.25,1.1666666666666667,0.875,0.125,2.0,1.7083333333333333,0.1666666666666666,31.041666666666668,72.08053691275168,31
104732,Paulo Gazzaniga,1992,27,Tottenham,Goalkeeper,2019,20000.0,1040000.0,1150655.0,18.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.4,2.3,1.9,0.0,0.0,0.02,0.02,0.02,0.13,0.11,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,66.45555555555556,0.0,0.0555555555555555,0.0555555555555555,0.0,0.3888888888888889,0.0,0.0,25.33333333333333,59.42982456140351,27
297403,Kieran Tierney,1997,22,Arsenal,Defender,2019,75000.0,3900000.0,4314957.0,15.0,996.0,1.0,1.0,1.0,0.23,0.23,0.75,2.88,2.31,0.02,0.02,0.07,0.09,0.09,0.26,0.21,0.4,0.4,0.8,0.8,0.0,0.3333333333333333,0.7333333333333333,66.44666666666666,1.3333333333333333,0.6,0.5333333333333333,0.3333333333333333,2.0,0.2666666666666666,0.2666666666666666,29.4,78.45804988662131,22
82917,Kenny McLean,1992,27,Norwich,Midfielder,2019,10000.0,520000.0,575328.0,37.0,2955.0,1.0,1.0,1.0,1.21,1.21,2.62,8.08,6.27,0.04,0.04,0.08,0.12,0.12,0.25,0.19,0.8108108108108109,0.6486486486486487,0.8378378378378378,1.5675675675675675,0.027027027027027,1.027027027027027,1.3783783783783785,66.44054054054052,1.1891891891891893,1.027027027027027,0.6486486486486487,0.054054054054054,1.7297297297297298,0.7567567567567568,0.1891891891891892,45.4054054054054,79.4047619047619,27
125211,Hector Bellerin,1995,24,Arsenal,Defender,2019,110000.0,5720000.0,6328604.0,15.0,1164.0,1.0,1.0,0.0,0.43,0.43,0.45,4.19,3.45,0.03,0.03,0.03,0.07,0.07,0.32,0.27,0.4666666666666667,0.2,1.2,0.2,0.0666666666666666,0.8,0.9333333333333332,66.40666666666667,1.3333333333333333,1.2666666666666666,1.0,0.1333333333333333,1.6,1.2,0.2666666666666666,38.0,82.10526315789474,24
112009,Paul Dummett,1992,27,Newcastle,Defender,2019,35000.0,1820000.0,2013647.0,16.0,1229.0,0.0,0.0,0.0,0.02,0.02,0.2,1.7,1.57,0.0,0.0,0.01,0.02,0.02,0.12,0.12,0.125,0.25,0.0625,0.375,0.0,0.0625,0.1875,66.3875,1.6875,1.4375,0.25,0.3125,3.8125,0.375,0.5625,28.0625,71.71492204899778,27
75830,Erik Lamela,1992,27,Tottenham,Midfielder,2019,80000.0,4160000.0,4602621.0,25.0,1190.0,2.0,2.0,1.0,2.31,2.31,1.01,6.64,4.44,0.17,0.17,0.08,0.25,0.25,0.5,0.34,1.16,0.72,1.2,1.04,0.04,1.68,1.04,66.36800000000001,0.96,0.32,1.2,0.0,0.36,0.76,0.12,21.64,83.73382624768946,27
25241,Craig Cathcart,1989,30,Watford,Defender,2019,23077.0,1200000.0,1327679.0,29.0,2490.0,0.0,0.0,0.0,0.19,0.19,0.08,2.23,2.2,0.01,0.01,0.0,0.01,0.01,0.08,0.08,0.0689655172413793,0.0689655172413793,0.1379310344827586,0.0689655172413793,0.0,0.1034482758620689,0.3103448275862069,66.32758620689654,1.4137931034482758,0.8620689655172413,0.4482758620689655,0.6206896551724138,4.586206896551724,0.4827586206896552,0.5517241379310345,31.517241379310345,80.63457330415756,30
255169,Ainsley Maitland-Niles,1997,22,Arsenal,Midfielder,2019,35000.0,1820000.0,2013647.0,20.0,1372.0,0.0,0.0,2.0,0.51,0.51,1.65,5.16,3.57,0.03,0.03,0.11,0.14,0.14,0.34,0.23,0.2,0.55,0.95,0.65,0.0,0.9,0.85,66.31,2.05,1.4,0.75,0.15,1.6,1.05,0.15,42.0,81.9047619047619,22
289253,Kelechi Iheanacho,1997,22,Leicester,Forward,2019,60000.0,3120000.0,3451966.0,20.0,976.0,5.0,5.0,3.0,5.9,5.9,2.59,8.98,1.33,0.54,0.54,0.24,0.78,0.78,0.83,0.12,1.8,0.75,0.8,0.65,0.45,1.05,2.6,66.31,0.15,0.15,1.2,0.0,0.35,0.4,0.05,13.35,80.89887640449437,22
84146,Alex Oxlade Chamberlain,1993,26,Liverpool,Midfielder,2019,120000.0,6240000.0,6903931.0,30.0,1511.0,4.0,4.0,1.0,2.5,2.5,0.94,5.69,2.65,0.15,0.15,0.06,0.21,0.21,0.34,0.16,1.3333333333333333,0.5666666666666667,0.9666666666666668,0.4666666666666667,0.0666666666666666,0.7666666666666667,1.4666666666666666,66.27999999999999,0.6,0.7333333333333333,0.5666666666666667,0.0,0.2666666666666666,0.5333333333333333,0.0333333333333333,23.366666666666667,83.16690442225392,26
123167,Tyrone Mings,1993,26,Aston Villa,Defender,2019,25000.0,1300000.0,1438319.0,33.0,2902.0,2.0,2.0,2.0,0.92,0.92,0.57,5.11,5.07,0.03,0.03,0.02,0.05,0.05,0.16,0.16,0.2424242424242424,0.2121212121212121,0.3636363636363636,0.3333333333333333,0.0606060606060606,0.1515151515151515,0.303030303030303,66.2757575757576,0.4545454545454545,0.9090909090909092,0.6060606060606061,0.4848484848484848,5.727272727272728,0.0909090909090909,1.4545454545454546,41.93939393939394,77.96242774566474,26
337883,Douglas Luiz,1998,21,Aston Villa,Midfielder,2019,30000.0,1560000.0,1725983.0,36.0,2602.0,3.0,3.0,2.0,2.28,2.28,2.0,5.57,3.4,0.08,0.08,0.07,0.15,0.15,0.19,0.12,1.0555555555555556,0.4722222222222222,0.9444444444444444,1.0,0.0,0.6111111111111112,1.0555555555555556,66.25833333333331,1.2777777777777777,1.0,1.4166666666666667,0.0,1.3055555555555556,1.2777777777777777,0.4166666666666667,33.55555555555556,82.6158940397351,21
23089,Rui Patricio,1988,31,Wolves,Goalkeeper,2019,100000.0,5200000.0,5753276.0,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.1842105263157894,0.0,0.0,0.0,66.25789473684212,0.0,0.0526315789473684,0.0,0.0,0.2631578947368421,0.0526315789473684,0.0,19.36842105263158,59.91847826086957,31
108638,Will Hughes,1995,24,Watford,Midfielder,2019,30000.0,1560000.0,1725983.0,30.0,2300.0,1.0,1.0,1.0,2.39,2.39,2.18,6.43,3.4,0.09,0.09,0.09,0.18,0.18,0.25,0.13,0.9,0.8333333333333334,0.8,1.5333333333333334,0.0333333333333333,1.0666666666666669,1.5333333333333334,66.25000000000001,2.5,1.2333333333333334,1.7666666666666666,0.0,0.8666666666666667,1.4,0.2666666666666666,28.0,78.33333333333333,24
91822,Jeffrey Schlupp,1993,26,Crystal Palace,Midfielder,2019,50000.0,2600000.0,2876638.0,17.0,1035.0,3.0,3.0,1.0,2.18,2.18,0.95,3.24,1.13,0.19,0.19,0.08,0.27,0.27,0.28,0.1,1.0588235294117647,0.4117647058823529,0.7647058823529411,0.7058823529411765,0.0588235294117647,0.9411764705882352,1.4705882352941178,66.2470588235294,1.0588235294117647,0.7647058823529411,1.0,0.0,0.5882352941176471,0.5882352941176471,0.1764705882352941,18.47058823529412,75.79617834394905,26
300359,Issa Diop,1997,22,West Ham,Defender,2019,60000.0,3120000.0,3451966.0,32.0,2767.0,3.0,3.0,1.0,1.8,1.8,1.83,3.84,3.62,0.06,0.06,0.06,0.12,0.12,0.13,0.12,0.46875,0.15625,0.15625,0.34375,0.03125,0.15625,0.3125,66.24374999999999,0.84375,1.46875,0.96875,1.0,5.125,0.28125,0.65625,30.4375,78.02874743326488,22
41868,Johann Gudmundsson,1991,28,Burnley,Midfielder,2019,30000.0,1560000.0,1725983.0,12.0,629.0,1.0,1.0,1.0,0.72,0.72,0.92,1.57,1.01,0.1,0.1,0.13,0.23,0.23,0.22,0.14,0.8333333333333334,1.0833333333333333,0.4166666666666667,0.3333333333333333,0.0833333333333333,0.4166666666666667,0.75,66.23333333333333,0.3333333333333333,0.5833333333333334,0.75,0.0,0.5,0.5833333333333334,0.0833333333333333,13.333333333333334,73.75,28
303908,Giovani Lo Celso,1996,23,Tottenham,Midfielder,2019,70000.0,3640000.0,4027293.0,28.0,1477.0,0.0,0.0,2.0,1.38,1.38,1.71,7.93,5.94,0.08,0.08,0.1,0.19,0.19,0.48,0.36,0.6428571428571429,1.0357142857142858,1.1428571428571428,1.6071428571428572,0.0,1.1071428571428572,1.5,66.23214285714285,1.821428571428572,0.3214285714285714,1.0,0.0357142857142857,0.6071428571428571,1.6785714285714286,0.1428571428571428,34.464285714285715,84.97409326424871,23
114147,Alisson Becker,1993,26,Liverpool,Goalkeeper,2019,90000.0,4680000.0,5177949.0,29.0,2545.0,0.0,0.0,1.0,0.0,0.0,0.26,6.83,6.57,0.0,0.0,0.01,0.01,0.01,0.24,0.23,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0,0.0,66.20344827586206,0.0,0.0344827586206896,0.0344827586206896,0.0,0.7586206896551724,0.0689655172413793,0.0,27.75862068965517,84.59627329192546,26
20973,Lukasz Fabianski,1985,34,West Ham,Goalkeeper,2019,65000.0,3380000.0,3739630.0,25.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.08,0.0,0.0,0.04,66.20000000000002,0.08,0.04,0.04,0.0,0.8,0.08,0.0,22.88,50.87412587412587,32<
69945,Cedric Soares,1992,27,Arsenal,Defender,2019,75000.0,3900000.0,4314957.0,21.0,1567.0,1.0,1.0,1.0,0.66,0.66,0.83,3.04,2.0,0.04,0.04,0.05,0.09,0.09,0.17,0.11,0.4761904761904761,0.5714285714285714,0.2857142857142857,0.1904761904761904,0.0,0.4761904761904761,1.0476190476190477,67.25238095238095,2.523809523809524,1.0476190476190477,0.7619047619047619,0.1428571428571428,2.142857142857143,0.8571428571428571,0.1904761904761904,28.23809523809524,71.43830828041354,27
121774,Ederson,1993,26,Man City,Goalkeeper,2019,65000.0,3380000.0,3739630.0,35.0,3071.0,0.0,0.0,0.0,0.0,0.0,0.07,8.34,8.26,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0285714285714285,0.0,0.0571428571428571,0.0,0.0,0.0285714285714285,66.17999999999999,0.0571428571428571,0.0857142857142857,0.0571428571428571,0.0,0.6857142857142857,0.0857142857142857,0.0,25.685714285714287,85.98442714126807,26
68049,Aaron Cresswell,1990,29,West Ham,Defender,2019,50000.0,2600000.0,2876638.0,31.0,2739.0,3.0,3.0,0.0,1.03,1.03,3.01,6.83,4.89,0.03,0.03,0.1,0.13,0.13,0.22,0.16,0.5483870967741935,0.8387096774193549,0.3548387096774194,0.5483870967741935,0.064516129032258,0.3225806451612903,0.5806451612903226,66.1709677419355,1.3870967741935485,1.1290322580645162,0.5161290322580645,0.3548387096774194,1.903225806451613,0.7419354838709677,0.3225806451612903,40.354838709677416,74.58033573141488,29
22319,Tim Krul,1988,31,Norwich,Goalkeeper,2019,25000.0,1300000.0,1438319.0,36.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.52,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0277777777777777,0.0277777777777777,66.14166666666668,0.0,0.0277777777777777,0.0277777777777777,0.0,0.9166666666666666,0.0277777777777777,0.0,38.388888888888886,64.18234442836469,31
302313,Daniel James,1998,21,Man Utd,Midfielder,2019,45000.0,2340000.0,2588974.0,33.0,2291.0,3.0,3.0,6.0,3.6,3.6,4.26,11.16,5.4,0.14,0.14,0.17,0.31,0.31,0.44,0.21,1.2727272727272727,0.7878787878787878,0.8181818181818182,1.6666666666666667,0.0606060606060606,0.8787878787878788,1.393939393939394,66.13636363636361,0.6060606060606061,0.2121212121212121,0.4242424242424242,0.0,0.1818181818181818,1.1515151515151516,0.1212121212121212,21.151515151515152,78.65329512893983,21
279425,Steven Bergwijn,1998,21,Tottenham,Forward,2019,75000.0,3900000.0,4314957.0,14.0,698.0,3.0,3.0,1.0,1.18,1.18,1.13,2.96,1.4,0.15,0.15,0.15,0.3,0.3,0.38,0.18,0.6428571428571429,0.9285714285714286,0.5714285714285714,0.7142857142857143,0.0,0.7142857142857143,1.2142857142857142,66.09285714285714,0.7142857142857143,0.0714285714285714,0.5,0.0,0.3571428571428571,0.5714285714285714,0.0,17.428571428571427,86.0655737704918,21
108493,Bjorn Engels,1995,24,Aston Villa,Defender,2019,55000.0,2860000.0,3164302.0,17.0,1447.0,1.0,1.0,0.0,0.78,0.78,0.14,3.8,3.75,0.05,0.05,0.01,0.06,0.06,0.24,0.23,0.4705882352941176,0.1176470588235294,0.0588235294117647,0.2941176470588235,0.0588235294117647,0.1176470588235294,0.4117647058823529,66.08823529411765,0.6470588235294118,1.6470588235294117,0.2941176470588235,0.4117647058823529,5.0,0.2941176470588235,1.0,38.05882352941177,84.23493044822257,24
22847,Jack Cork,1989,30,Burnley,Midfielder,2019,38077.0,1980000.0,2190671.0,30.0,2627.0,0.0,0.0,0.0,1.35,1.35,1.17,6.31,4.83,0.05,0.05,0.04,0.09,0.09,0.22,0.17,0.6,0.4,0.8666666666666667,0.8333333333333334,0.0333333333333333,1.2,1.5,66.06666666666666,1.1666666666666667,0.9333333333333332,1.1,0.0,1.5,1.6666666666666667,0.4,30.766666666666666,77.89815817984832,30
86594,Jack Robinson,1994,25,Sheff Utd,Defender,2019,25000.0,1300000.0,1438319.0,6.0,507.0,0.0,0.0,0.0,0.0,0.0,0.15,1.09,0.94,0.0,0.0,0.03,0.03,0.03,0.19,0.17,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,66.05000000000001,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.5,3.6666666666666665,0.8333333333333334,0.8333333333333334,41.5,78.714859437751,25
92550,Jack Stephens,1994,25,Southampton,Defender,2019,45000.0,2340000.0,2588974.0,28.0,2456.0,1.0,1.0,3.0,0.93,0.93,1.17,5.81,4.65,0.03,0.03,0.04,0.08,0.08,0.21,0.17,0.2142857142857142,0.2857142857142857,0.25,0.4642857142857143,0.0,0.1428571428571428,0.6071428571428571,66.01071428571429,1.5714285714285714,1.1071428571428572,0.5,0.5357142857142857,4.071428571428571,0.7857142857142857,0.7857142857142857,45.57142857142857,72.41379310344827,25
228569,Christoph Zimmermann,1993,26,Norwich,Defender,2019,15000.0,780000.0,862991.0,17.0,1424.0,0.0,0.0,1.0,0.26,0.26,0.08,2.75,2.71,0.02,0.02,0.0,0.02,0.02,0.17,0.17,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.5294117647058824,0.0,0.2352941176470588,0.3529411764705882,66.0058823529412,1.8823529411764703,1.1176470588235294,0.5294117647058824,0.5294117647058824,5.117647058823529,0.5294117647058824,1.0588235294117647,38.88235294117647,78.9712556732224,26
23383,Andy Carroll,1989,30,Newcastle,Forward,2019,75000.0,3900000.0,4314957.0,19.0,582.0,0.0,0.0,4.0,1.49,1.49,0.91,2.19,1.05,0.23,0.23,0.14,0.37,0.37,0.34,0.16,0.8421052631578947,0.631578947368421,0.3157894736842105,0.7368421052631579,0.3157894736842105,0.5789473684210527,1.263157894736842,66.00526315789473,0.2631578947368421,0.1052631578947368,0.8947368421052632,0.0526315789473684,1.263157894736842,0.3157894736842105,0.0526315789473684,10.947368421052632,61.05769230769232,30
22846,Ryan Bertrand,1989,30,Southampton,Defender,2019,60000.0,3120000.0,3451966.0,32.0,2742.0,1.0,1.0,1.0,2.06,2.06,3.52,8.07,5.93,0.07,0.07,0.12,0.18,0.18,0.27,0.19,0.5625,0.9375,0.34375,1.03125,0.03125,0.65625,1.4375,66.00312500000001,1.46875,1.15625,0.84375,0.15625,0.875,1.0,0.375,38.40625,75.99674532139952,30
122980,Arthur Masuaku,1994,25,West Ham,Defender,2019,40000.0,2080000.0,2301310.0,17.0,925.0,0.0,0.0,1.0,0.1,0.1,1.25,3.07,2.87,0.01,0.01,0.12,0.13,0.13,0.3,0.28,0.2941176470588235,0.4117647058823529,1.588235294117647,0.5294117647058824,0.0,1.1176470588235294,0.8823529411764706,65.95882352941176,2.411764705882353,0.8235294117647058,0.5882352941176471,0.3529411764705882,1.2941176470588236,0.9411764705882352,0.2941176470588235,29.58823529411765,80.31809145129225,25
27349,Sebastian Prodl,1987,32,Watford,Defender,2019,45000.0,2340000.0,2588974.0,1.0,57.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0.0,0.0,1.0,0.0,4.0,0.0,0.0,11.0,54.54545454545454,32
386979,Tariq Lamptey,2001,18,Chelsea,Defender,2019,10000.0,520000.0,575328.0,9.0,624.0,0.0,0.0,1.0,0.07,0.07,1.15,1.18,0.6,0.01,0.01,0.17,0.18,0.18,0.17,0.09,0.2222222222222222,0.7777777777777778,1.6666666666666667,2.0,0.0,0.7777777777777778,1.4444444444444444,68.14444444444446,1.0,1.7777777777777777,1.4444444444444444,0.1111111111111111,1.6666666666666667,0.7777777777777778,0.0,19.77777777777778,85.44509421702405,<21
313545,Trezeguet,1995,24,Aston Villa,Midfielder,2019,52500.0,2730000.0,3020470.0,34.0,1955.0,6.0,6.0,1.0,5.35,5.35,0.96,6.64,2.61,0.25,0.25,0.04,0.29,0.29,0.31,0.12,1.4705882352941178,0.6176470588235294,0.8823529411764706,0.9411764705882352,0.1764705882352941,0.5882352941176471,2.088235294117647,65.88823529411765,1.1176470588235294,0.7352941176470589,1.0294117647058822,0.0,0.4117647058823529,1.0294117647058822,0.0588235294117647,10.676470588235292,75.20661157024794,24
31826,Seamus Coleman,1989,30,Everton,Defender,2019,70000.0,3640000.0,4027293.0,27.0,1847.0,0.0,0.0,1.0,0.85,0.85,1.52,6.01,4.16,0.04,0.04,0.07,0.12,0.12,0.29,0.2,0.2962962962962963,0.3333333333333333,1.4074074074074074,0.7037037037037037,0.037037037037037,0.5185185185185185,1.2592592592592593,65.87407407407409,1.5555555555555556,0.8888888888888888,0.7037037037037037,0.3333333333333333,1.3333333333333333,0.2222222222222222,0.3333333333333333,30.48148148148148,78.00729040097205,30
109227,Javier Manquillo,1994,25,Newcastle,Defender,2019,25000.0,1300000.0,1438319.0,21.0,1598.0,0.0,0.0,1.0,0.04,0.04,0.26,3.06,2.84,0.0,0.0,0.01,0.02,0.02,0.17,0.16,0.0476190476190476,0.238095238095238,0.6190476190476191,0.5238095238095238,0.0476190476190476,0.0952380952380952,0.9047619047619048,65.87142857142858,1.8571428571428568,0.8571428571428571,0.8571428571428571,0.1428571428571428,2.2857142857142856,0.6666666666666666,0.0952380952380952,22.61904761904762,75.36842105263158,25
346738,Todd Cantwell,1998,21,Norwich,Midfielder,2019,1538.0,80000.0,88512.0,37.0,2528.0,6.0,6.0,2.0,5.68,5.68,2.32,11.01,3.81,0.2,0.2,0.08,0.28,0.28,0.39,0.14,1.135135135135135,0.945945945945946,1.3243243243243243,1.8108108108108107,0.081081081081081,1.2972972972972974,2.081081081081081,65.86486486486488,1.3783783783783785,0.4864864864864865,0.8918918918918919,0.0,0.7567567567567568,1.2702702702702702,0.054054054054054,28.783783783783782,81.87793427230046,21
122926,Solly March,1994,25,Brighton,Midfielder,2019,30000.0,1560000.0,1725983.0,19.0,1132.0,0.0,0.0,1.0,1.47,1.47,1.11,4.38,2.27,0.12,0.12,0.09,0.2,0.2,0.35,0.18,1.105263157894737,0.6842105263157895,0.8421052631578947,0.5789473684210527,0.1052631578947368,1.5789473684210529,0.8421052631578947,65.86315789473684,1.3157894736842106,1.0526315789473684,0.5263157894736842,0.0526315789473684,0.5263157894736842,0.5263157894736842,0.2105263157894736,25.894736842105264,77.64227642276423,25
33891,Jay Rodriguez,1989,30,Burnley,Forward,2019,35000.0,1820000.0,2013647.0,36.0,1987.0,8.0,7.0,1.0,8.96,8.2,0.77,7.04,1.26,0.41,0.37,0.03,0.44,0.41,0.32,0.06,1.8611111111111112,0.1666666666666666,0.5,0.4166666666666667,0.6111111111111112,1.1944444444444444,1.7222222222222223,65.85,0.8055555555555556,0.1388888888888889,0.7222222222222222,0.0,0.3055555555555556,0.6944444444444444,0.1666666666666666,12.88888888888889,69.82758620689656,30
342863,Ruben Vinagre,1999,20,Wolves,Defender,2019,30000.0,1560000.0,1725983.0,16.0,625.0,0.0,0.0,0.0,0.29,0.29,0.62,2.43,1.96,0.04,0.04,0.09,0.13,0.13,0.35,0.28,0.3125,0.25,1.25,0.5,0.0,0.875,0.625,65.8375,1.4375,0.6875,0.4375,0.125,0.9375,0.1875,0.125,15.125,76.85950413223141,<21
21571,Wayne Hennessey,1987,32,Crystal Palace,Goalkeeper,2019,40000.0,2080000.0,2301310.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83333333333333,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,32.333333333333336,44.329896907216494,32
27586,David Luiz,1987,32,Arsenal,Defender,2019,100962.0,5250000.0,5808596.0,33.0,2818.0,2.0,2.0,1.0,1.56,1.56,0.8,9.72,8.91,0.05,0.05,0.03,0.08,0.08,0.31,0.28,0.696969696969697,0.1212121212121212,0.1515151515151515,0.4242424242424242,0.0303030303030303,0.1515151515151515,0.4848484848484848,65.8181818181818,0.8484848484848485,0.9696969696969696,0.9090909090909092,0.5151515151515151,3.8181818181818175,0.3333333333333333,1.121212121212121,54.51515151515152,85.10283490828238,32
231080,Jack Stacey,1996,23,Bournemouth,Defender,2019,30000.0,1560000.0,1725983.0,19.0,1553.0,0.0,0.0,2.0,0.56,0.56,2.41,5.18,3.12,0.03,0.03,0.14,0.17,0.17,0.3,0.18,0.2631578947368421,0.5263157894736842,0.8421052631578947,0.5263157894736842,0.0526315789473684,0.5789473684210527,0.7894736842105263,65.78947368421052,1.105263157894737,0.9473684210526316,0.5263157894736842,0.0526315789473684,2.8421052631578947,0.7368421052631579,0.5789473684210527,31.63157894736842,74.04326123128119,23
12431,Christian Fuchs,1986,33,Leicester,Defender,2019,50000.0,2600000.0,2876638.0,11.0,760.0,0.0,0.0,0.0,0.18,0.18,0.1,4.19,4.12,0.02,0.02,0.01,0.03,0.03,0.5,0.49,0.4545454545454545,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,1.0,65.78181818181818,1.2727272727272727,1.5454545454545454,0.1818181818181818,0.2727272727272727,2.090909090909091,1.0,0.2727272727272727,51.18181818181818,80.81705150976909,32<
17708,Tom Heaton,1986,33,Aston Villa,Goalkeeper,2019,40000.0,2080000.0,2301310.0,20.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,65.72999999999999,0.15,0.0,0.05,0.0,0.6,0.05,0.0,26.35,52.18216318785579,32<
93160,Ryan Fraser,1994,25,Bournemouth,Midfielder,2019,35000.0,1820000.0,2013647.0,28.0,2054.0,1.0,1.0,4.0,3.46,3.46,3.6,9.42,4.5,0.15,0.15,0.16,0.31,0.31,0.41,0.2,0.9642857142857144,1.6071428571428572,0.4285714285714285,1.2857142857142858,0.0357142857142857,0.6785714285714286,1.0,65.70714285714288,0.4285714285714285,0.5357142857142857,0.3571428571428571,0.0,0.6071428571428571,0.5357142857142857,0.1071428571428571,27.5,79.87012987012987,25
